entry_type,canonical_term,alias,domain,source_system,note
field_alias,Quarantine period (deactivated),MM_MARC_QUAZT,DEC3,SAP,Auto-linked via description
field_alias,Mean inspection duration (deactivated),MM_MARC_MPDAU,DEC5,SAP,Auto-linked via description
field_alias,Indicator for inspection plan (deactivated),MM_MARC_KZPPV,KZPPV,SAP,Auto-linked via description
field_alias,Documentation required indicator,MM_MARC_KZDKZ,XFELD,SAP,Auto-linked via description
field_alias,Active substance content (deactivated),MM_MARC_WSTGH,DEC9,SAP,Auto-linked via description
field_alias,Interval Until Next Recurring Inspection,MM_MARC_PRFRQ,DEC5,SAP,Auto-linked via description
field_alias,Quota arrangement usage,MM_MARC_USEQU,USEQU,SAP,Auto-linked via description
field_alias,Service level,MM_MARC_LGRAD,DEC2_1,SAP,Auto-linked via description
field_alias,Splitting Indicator,MM_MARC_AUFTL,AUFTL,SAP,Auto-linked via description
field_alias,Plan Version,MM_MARC_PLVAR,PLVAR,SAP,Auto-linked via description
field_alias,Indicator: take correction factors into account,MM_MARC_KZKFK,XFELD,SAP,Auto-linked via description
field_alias,Base quantity for capacity planning in shipping,MM_MARC_VBAMG,MENG13,SAP,Auto-linked via description
field_alias,Deactivated,MM_MARC_LIZYK,CHAR4,SAP,Auto-linked via description
field_alias,Source of Supply,MM_MARC_BWSCL,BQSCL,SAP,Auto-linked via description
field_alias,"Indicator: ""automatic purchase order allowed""",MM_MARC_KAUTB,FLAG,SAP,Auto-linked via description
field_alias,Indicator: Source list requirement,MM_MARC_KORDB,XFELD,SAP,Auto-linked via description
field_alias,Planning Calendar,MM_MARC_MRPPP,MRPPP,SAP,Auto-linked via description
field_alias,Indicator: Repetitive Manufacturing Allowed,MM_MARC_SAUFT,XFELD,SAP,Auto-linked via description
field_alias,Planning time fence,MM_MARC_FXHOR,FXHOR,SAP,Auto-linked via description
field_alias,Consumption mode,MM_MARC_VRMOD,VRMOD,SAP,Auto-linked via description
field_alias,Consumption period: backward,MM_MARC_VINT1,VRINT,SAP,Auto-linked via description
field_alias,Consumption period: forward,MM_MARC_VINT2,VRINT,SAP,Auto-linked via description
field_alias,Version Indicator,MM_MARC_VERKZ,XFELD,SAP,Auto-linked via description
field_alias,Alternative BOM,MM_MARC_STLAL,ALTNR,SAP,Auto-linked via description
field_alias,BOM Usage,MM_MARC_STLAN,STLAN,SAP,Auto-linked via description
field_alias,Group Counter,MM_MARC_APLAL,ALTNR,SAP,Auto-linked via description
field_alias,Lot Size for Product Costing,MM_MARC_LOSGR,MENG13,SAP,Auto-linked via description
field_alias,Production unit,MM_MARC_FRTME,MEINS,SAP,Auto-linked via description
field_alias,MRP Group,MM_MARC_DISGR,DISGR,SAP,Auto-linked via description
field_alias,Component Scrap in Percent,MM_MARC_KAUSF,DEC3_2,SAP,Auto-linked via description
field_alias,Certificate Type,MM_MARC_QZGTP,QZGTYP,SAP,Auto-linked via description
field_alias,Inspection Setup Exists for Material/Plant,MM_MARC_QMATV,XFELD,SAP,Auto-linked via description
field_alias,Takt time,MM_MARC_TAKZT,DEC3,SAP,Auto-linked via description
